"Category","City","Container","Customer_ID","Customer_Name","Customer_Segment","Department","Item","Order_Date","Order_ID","Order_Priority","Postal_Code","Region","Row_ID","Ship_Date","Ship_Mode","State","Discount","Gross_Profit_Ratio","Number_of_Records","Order_Quantity","Product_Base_Margin","Profit","Sales","Shipping_Cost","Unit_Price"
"Binders and Binder Accessories","Meridian","Small Box","1813","Dwight Banks","Home Office","Office Supplies","Mead 1st Gear 2 Zipper Binder, Asst. Colors","10/15/12","90527","Medium","39301","South","19757","10/17/12","Express Air","Mississippi","3.00","-39.70","1","6","35.00","35","88","1","13"
"Computer Peripherals","Olive Branch","Small Box","1814","Albert Tyson","Home Office","Technology","Micro Innovations Media Access Pro Keyboard","5/23/10","90524","Not Specified","38654","South","21746","5/25/10","Express Air","Mississippi","9.00","-75.90","1","17","76.00","987","1301","4","78"
"Pens  and  Art Supplies","Olive Branch","Wrap Bag","1814","Albert Tyson","Home Office","Office Supplies","Newell 340","5/23/10","90524","Not Specified","38654","South","21747","5/25/10","Regular Air","Mississippi","0.00","-372.20","1","13","56.00","142","38","1","3"
"Labels","Olive Branch","Small Box","1814","Albert Tyson","Home Office","Office Supplies","Avery 481","2/10/11","90526","Low","38654","South","20867","2/15/11","Regular Air","Mississippi","6.00","1389.50","1","1","37.00","46","3","1","3"
"Storage  and  Organization","Olive Branch","Small Box","1814","Albert Tyson","Home Office","Office Supplies","Smead Adjustable Mobile File Trolley with Lockable Top","2/10/11","90526","Low","38654","South","20868","2/15/11","Regular Air","Mississippi","9.00","29.30","1","10","58.00","1209","4120","20","419"
"Office Machines","Pearl","Jumbo Drum","1815","Marvin Yang","Home Office","Technology","Lexmark Z54se Color Inkjet Printer","8/11/10","90525","Medium","39208","South","24463","8/12/10","Delivery Truck","Mississippi","6.00","3.70","1","14","36.00","47","1263","14","91"
"Appliances","Pearl","Large Box","1815","Marvin Yang","Home Office","Office Supplies","Hoover Portapower Portable Vacuum","1/8/13","90528","Low","39208","South","26320","1/8/13","Regular Air","Mississippi","6.00","57.90","1","8","60.00","28","49","49","4"
"Tables","Pearl","Jumbo Box","1815","Marvin Yang","Home Office","Furniture","Bretford CR8500 Series Meeting Room Furniture","4/28/13","90529","Low","39208","South","22274","5/3/13","Delivery Truck","Mississippi","5.00","1.00","1","2","71.00","8","797","43","401"
"Pens  and  Art Supplies","Canton","Small Pack","1816","Danielle Schneider","Consumer","Office Supplies","Staples Battery-Operated Desktop Pencil Sharpener","8/5/10","85990","Low","48187","Central","22843","8/7/10","Regular Air","Michigan","1.00","29.90","1","19","60.00","61","202","3","10"
"Appliances","Canton","Small Box","1816","Danielle Schneider","Consumer","Office Supplies","Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac","5/6/11","85993","Low","48187","Central","21618","5/6/11","Regular Air","Michigan","10.00","-210.00","1","2","60.00","21","10","7","4"
"Binders and Binder Accessories","Canton","Small Box","1816","Danielle Schneider","Consumer","Office Supplies","Recycled Premium Regency Composition Covers","5/6/11","85993","Low","48187","Central","21619","5/11/11","Regular Air","Michigan","5.00","-57.60","1","4","36.00","37","65","11","15"
"Chairs  and  Chairmats","Canton","Jumbo Drum","1816","Danielle Schneider","Consumer","Furniture","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","7/21/13","86000","Not Specified","48187","Central","20887","7/23/13","Delivery Truck","Michigan","8.00","37.80","1","14","62.00","836","2209","30","161"
"Appliances","Clinton","Large Box","1817","Michele Bennett","Consumer","Office Supplies","Euro Pro Shark Stick Mini Vacuum","9/24/12","85996","Not Specified","49236","Central","23457","9/26/12","Regular Air","Michigan","0.00","-103.10","1","3","59.00","220","213","49","61"
"Binders and Binder Accessories","Clinton","Small Box","1817","Michele Bennett","Consumer","Office Supplies","Tuff Stuff Recycled Round Ring Binders","10/9/12","85997","Medium","49236","Central","23001","10/11/12","Regular Air","Michigan","10.00","18.70","1","4","36.00","4","19","1","5"
"Paper","Clinton","Small Box","1817","Michele Bennett","Consumer","Office Supplies","Xerox 1994","10/9/12","85997","Medium","49236","Central","23002","10/11/12","Regular Air","Michigan","2.00","-54.80","1","12","37.00","46","84","6","6"
"Office Furnishings","Clinton","Small Pack","1817","Michele Bennett","Consumer","Furniture","3M Polarizing Light Filter Sleeves","10/15/13","86001","Not Specified","49236","Central","24621","10/16/13","Regular Air","Michigan","7.00","69.00","1","10","39.00","131","189","4","19"
"Office Machines","Dearborn","Medium Box","1818","Ian Hall","Consumer","Technology","Canon P1-DHIII Palm Printing Calculator","10/15/10","85991","Not Specified","48126","Central","24622","10/17/10","Regular Air","Michigan","6.00","-83.80","1","3","40.00","47","56","9","18"
"Paper","Dearborn","Small Box","1818","Ian Hall","Consumer","Office Supplies","Xerox 1896","10/15/10","85991","Not Specified","48126","Central","24623","10/18/10","Express Air","Michigan","10.00","7.70","1","12","40.00","9","119","5","10"
"Office Machines","Dearborn","Medium Box","1818","Ian Hall","Consumer","Technology","TI 30X Scientific Calculator","8/3/12","85995","Critical","48126","Central","25218","8/5/12","Regular Air","Michigan","6.00","7.60","1","21","36.00","19","247","6","12"
"Telephones and Communication","Dearborn","Small Box","1818","Ian Hall","Consumer","Technology","2180","10/15/13","86001","Not Specified","48126","Central","24624","10/16/13","Express Air","Michigan","8.00","-53.40","1","5","57.00","383","716","9","176"
"Appliances","Dearborn Heights","Small Box","1819","LeRoy Khan","Consumer","Office Supplies","Belkin Premiere Surge Master II 8-outlet surge protector","2/17/11","85992","High","48127","Central","25587","2/19/11","Regular Air","Michigan","3.00","69.00","1","3","56.00","105","152","4","49"
"Computer Peripherals","Dearborn Heights","Small Box","1819","LeRoy Khan","Consumer","Technology","Fellowes Mobile Numeric Keypad, Graphite","3/7/13","85998","Medium","48127","Central","25919","3/7/13","Express Air","Michigan","8.00","24.20","1","5","64.00","52","214","4","43"
"Paper","Dearborn Heights","Small Box","1819","LeRoy Khan","Consumer","Office Supplies","Xerox 1920","3/17/13","85999","Critical","48127","Central","25437","3/18/13","Regular Air","Michigan","9.00","-271.90","1","8","40.00","133","49","8","6"
"Storage  and  Organization","Bethpage","Medium Box","1820","Mary Wood","Consumer","Office Supplies","Eldon Simplefile Box Office","8/7/11","85994","Critical","11714","East","18027","8/9/11","Regular Air","New York","6.00","-25.70","1","6","57.00","19","75","6","12"
"Telephones and Communication","Bethpage","Small Pack","1820","Mary Wood","Consumer","Technology","Accessory9","7/21/13","86000","Not Specified","11714","East","20886","7/22/13","Regular Air","New York","10.00","51.50","1","6","39.00","90","175","3","36"
"Pens  and  Art Supplies","New York City","Small Pack","1821","Vanessa Boyer","Consumer","Office Supplies","Staples Battery-Operated Desktop Pencil Sharpener","8/5/10","34435","Low","10177","East","4843","8/7/10","Regular Air","New York","1.00","5.10","1","76","60.00","41","810","3","10"
"Office Furnishings","New York City","Small Pack","1821","Vanessa Boyer","Consumer","Furniture","3M Polarizing Light Filter Sleeves","10/15/10","47108","Not Specified","10177","East","6621","10/16/10","Regular Air","New York","7.00","23.30","1","34","39.00","150","644","4","19"
"Office Machines","New York City","Medium Box","1821","Vanessa Boyer","Consumer","Technology","Canon P1-DHIII Palm Printing Calculator","10/15/10","47108","Not Specified","10177","East","6622","10/17/10","Regular Air","New York","6.00","-21.50","1","13","40.00","52","244","9","18"
"Paper","New York City","Small Box","1821","Vanessa Boyer","Consumer","Office Supplies","Xerox 1896","10/15/10","47108","Not Specified","10177","East","6623","10/18/10","Express Air","New York","10.00","1.70","1","47","40.00","8","467","5","10"
"Telephones and Communication","New York City","Small Box","1821","Vanessa Boyer","Consumer","Technology","2180","10/15/10","47108","Not Specified","10177","East","6624","10/16/10","Express Air","New York","8.00","-20.00","1","16","57.00","459","2291","9","176"
"Appliances","New York City","Small Box","1821","Vanessa Boyer","Consumer","Office Supplies","Belkin Premiere Surge Master II 8-outlet surge protector","2/17/11","54304","High","10177","East","7587","2/19/11","Regular Air","New York","3.00","21.20","1","11","56.00","118","559","4","49"
"Computer Peripherals","New York City","Small Box","1821","Vanessa Boyer","Consumer","Technology","Fellowes Mobile Numeric Keypad, Graphite","3/7/11","56610","Medium","10177","East","7919","3/7/11","Express Air","New York","8.00","6.00","1","20","64.00","52","858","4","43"
"Paper","New York City","Small Box","1821","Vanessa Boyer","Consumer","Office Supplies","Xerox 1920","3/17/11","53025","Critical","10177","East","7437","3/18/11","Regular Air","New York","9.00","-68.00","1","32","40.00","133","196","8","6"
"Appliances","New York City","Small Box","1821","Vanessa Boyer","Consumer","Office Supplies","Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac","5/6/11","25830","Low","10177","East","3618","5/6/11","Regular Air","New York","10.00","-60.00","1","7","60.00","21","35","7","4"
"Binders and Binder Accessories","New York City","Small Box","1821","Vanessa Boyer","Consumer","Office Supplies","Recycled Premium Regency Composition Covers","5/6/11","25830","Low","10177","East","3619","5/11/11","Regular Air","New York","5.00","-14.40","1","16","36.00","37","260","11","15"
"Storage  and  Organization","New York City","Medium Box","1821","Vanessa Boyer","Consumer","Office Supplies","Eldon Simplefile Box Office","8/7/11","193","Critical","10177","East","27","8/9/11","Regular Air","New York","6.00","-11.90","1","25","57.00","37","312","6","12"
"Office Machines","New York City","Medium Box","1821","Vanessa Boyer","Consumer","Technology","TI 30X Scientific Calculator","8/3/12","51494","Critical","10177","East","7218","8/5/12","Regular Air","New York","6.00","1.30","1","83","36.00","13","975","6","12"
"Appliances","New York City","Large Box","1821","Vanessa Boyer","Consumer","Office Supplies","Euro Pro Shark Stick Mini Vacuum","9/24/12","38758","Not Specified","10177","East","5457","9/26/12","Regular Air","New York","0.00","-22.10","1","14","59.00","220","994","49","61"
"Binders and Binder Accessories","New York City","Small Box","1821","Vanessa Boyer","Consumer","Office Supplies","Tuff Stuff Recycled Round Ring Binders","10/9/12","35649","Medium","10177","East","5001","10/11/12","Regular Air","New York","10.00","3.60","1","18","36.00","3","87","1","5"
"Paper","New York City","Small Box","1821","Vanessa Boyer","Consumer","Office Supplies","Xerox 1994","10/9/12","35649","Medium","10177","East","5002","10/11/12","Regular Air","New York","2.00","-14.90","1","49","37.00","51","341","6","6"
"Telephones and Communication","New York City","Small Pack","1821","Vanessa Boyer","Consumer","Technology","Accessory9","7/21/13","20807","Not Specified","10177","East","2886","7/22/13","Regular Air","New York","10.00","12.90","1","22","39.00","83","642","3","36"
"Chairs  and  Chairmats","New York City","Jumbo Drum","1821","Vanessa Boyer","Consumer","Furniture","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","7/21/13","20807","Not Specified","10177","East","2887","7/23/13","Delivery Truck","New York","8.00","8.90","1","55","62.00","768","8677","30","161"
"Chairs  and  Chairmats","Miami","Jumbo Drum","1822","Caroline Morton","Corporate","Furniture","Global Troy Executive Leather Low-Back Tilter","1/10/11","23782","Low","33178","South","3327","1/10/11","Delivery Truck","Florida","9.00","16.80","1","46","60.00","3595","21390","26","501"
"Storage  and  Organization","Miami","Large Box","1822","Caroline Morton","Corporate","Office Supplies","Tennsco Commercial Shelving","1/10/11","23782","Low","33178","South","3328","1/15/11","Regular Air","Florida","9.00","-152.70","1","7","84.00","259","170","35","20"
"Computer Peripherals","Miami","Small Pack","1822","Caroline Morton","Corporate","Technology","80 Minute CD-R Spindle, 100/Pack - Staples","2/3/12","21057","Low","33178","South","2915","2/10/12","Regular Air","Florida","4.00","13.90","1","31","54.00","170","1222","2","39"
"Computer Peripherals","Miami","Small Box","1822","Caroline Morton","Corporate","Technology","Gyration Ultra Professional Cordless Optical Suite","12/11/12","40870","Critical","33178","South","5757","12/11/12","Regular Air","Florida","8.00","12.60","1","86","48.00","3238","25718","7","301"
"Office Furnishings","Miami","Small Box","1822","Caroline Morton","Corporate","Furniture","Eldon 300 Class Desk Accessories, Black","12/11/12","40870","Critical","33178","South","5758","12/13/12","Regular Air","Florida","0.00","-29.00","1","56","41.00","85","293","5","5"
"Computer Peripherals","Miami","Small Pack","1822","Caroline Morton","Corporate","Technology","Imation Printable White 80 Minute CD-R Spindle, 50/Pack","8/2/13","52039","Critical","33178","South","7299","8/4/13","Regular Air","Florida","0.00","14.00","1","96","44.00","563","4013","2","41"
"Computer Peripherals","Hempstead","Small Pack","1823","Molly Bolton","Corporate","Technology","80 Minute CD-R Spindle, 100/Pack - Staples","2/3/12","91222","Low","11550","East","20915","2/10/12","Regular Air","New York","4.00","69.00","1","8","54.00","218","315","2","39"
"Chairs  and  Chairmats","Hicksville","Jumbo Drum","1824","Bobby Dorsey","Corporate","Furniture","Global Troy Executive Leather Low-Back Tilter","1/10/11","91221","Low","11801","East","21327","1/10/11","Delivery Truck","New York","9.00","69.00","1","12","60.00","3850","5580","26","501"
"Storage  and  Organization","Hicksville","Large Box","1824","Bobby Dorsey","Corporate","Office Supplies","Tennsco Commercial Shelving","1/10/11","91221","Low","11801","East","21328","1/15/11","Regular Air","New York","9.00","-498.20","1","2","84.00","242","49","35","20"
"Computer Peripherals","Hicksville","Small Box","1824","Bobby Dorsey","Corporate","Technology","Gyration Ultra Professional Cordless Optical Suite","12/11/12","91223","Critical","11801","East","23757","12/11/12","Regular Air","New York","8.00","69.00","1","22","48.00","4539","6579","7","301"
"Office Furnishings","Hicksville","Small Box","1824","Bobby Dorsey","Corporate","Furniture","Eldon 300 Class Desk Accessories, Black","12/11/12","91223","Critical","11801","East","23758","12/13/12","Regular Air","New York","0.00","-43.70","1","14","41.00","32","73","5","5"
"Computer Peripherals","Hicksville","Small Pack","1824","Bobby Dorsey","Corporate","Technology","Imation Printable White 80 Minute CD-R Spindle, 50/Pack","8/2/13","91224","Critical","11801","East","25299","8/4/13","Regular Air","New York","0.00","69.00","1","24","44.00","692","1003","2","41"
"Storage  and  Organization","Bettendorf","Small Box","1826","Kate Peck","Corporate","Office Supplies","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","4/18/10","86958","Medium","52722","Central","19596","4/19/10","Express Air","Iowa","10.00","-153.20","1","7","81.00","517","338","20","53"
